Date,SPX,GOLD,USO,Silver,PLT_Price,PLD_Price,EUR/USD
9/25/2012,1441.589966,170.770004,33.75,32.68,953.8,543.65,1.290006
9/26/2012,1433.319946,169.809998,33.34,32.869999,948.4,537.95,1.288162
9/27/2012,1447.150024,172.339996,34.150002,33.580002,958.1,538.1,1.291322
10-01-2012,1444.48999,172.289993,34.25,33.650002,968.75,538.65,1.288826
10-02-2012,1445.75,172.100006,34.02,33.5,989.45,545.5,1.291656
10-03-2012,1450.98999,172.410004,32.610001,33.509998,1000.7,544.15,1.292324
10-04-2012,1461.400024,173.610001,33.939999,33.93,998.7,542.5,1.301744
10-08-2012,1455.880005,172.050003,33.220001,32.970001,991,560.9,1.29769
10-09-2012,1441.47998,170.990005,34.18,32.830002,986.25,568.25,1.285843
10-10-2012,1432.560059,170.839996,33.84,32.950001,977.2,568,1.285843
10-11-2012,1432.839966,171.320007,34.290001,32.900002,1012.95,582.15,1.293326
10/15/2012,1440.130005,168.350006,34,31.66,1019.9,597.05,1.296849
10/16/2012,1454.920044,169.419998,34.130001,31.93,1025.25,610.05,1.310788
10/17/2012,1460.910034,169.539993,34.099998,32.119999,1011.7,606.2,1.311648
10/18/2012,1457.339966,168.789993,34.07,31.73,1016.95,605.6,1.306916
10/22/2012,1433.819946,167.580002,32.900002,31.389999,1017.7,604.5,1.307019
10/23/2012,1413.109985,165.429993,31.969999,30.68,1026.35,609.65,1.297353
10/24/2012,1408.75,164.860001,31.629999,30.709999,1054.6,624.35,1.296512
10/25/2012,1412.969971,166.020004,31.780001,31.120001,1080,627.65,1.293828
10/31/2012,1412.160034,166.830002,31.780001,31.27,1080.05,624.75,1.29626
11-01-2012,1427.589966,166.070007,32.060001,31.219999,1067.8,608.85,1.296512
11-02-2012,1414.199951,162.600006,31.35,29.950001,1063.05,596.45,1.294834
11-05-2012,1417.26001,163.229996,31.610001,30.17,1065.7,600.7,1.282791
11-06-2012,1428.390015,166.300003,32.560001,31.01,1082,607.2,1.280246
11-07-2012,1394.530029,166.490005,31.209999,30.83,1045.9,584.1,1.280803
11-08-2012,1377.51001,167.990005,31.299999,31.379999,1053.85,592.2,1.275998
11-09-2012,1379.849976,167.820007,31.73,31.540001,1068.95,608.05,1.274535
11-12-2012,1380.030029,167.449997,31.59,31.370001,1050.65,596.65,1.272394
11/13/2012,1374.530029,167.100006,31.41,31.4,1054.25,592.4,1.270971
11/14/2012,1355.48999,167.139999,31.77,31.639999,1054.6,591,1.270971
11/15/2012,1353.329956,166.089996,31.49,31.530001,1056.6,584.6,1.273237
11/16/2012,1359.880005,165.880005,31.93,31.209999,1032.3,579.6,1.278445
11/19/2012,1386.890015,167.869995,32.669998,32.049999,1018,558.45,1.27595
11/20/2012,1387.810059,167.389999,31.950001,32.110001,1024,562.85,1.276944
11/21/2012,1391.030029,167.559998,32.119999,32.290001,1015.1,550.25,1.281443
11/23/2012,1409.150024,169.610001,32.32,32.98,1000.45,537.95,1.287515
11/26/2012,1406.290039,169.429993,32.189999,33.02,995.5,530.4,1.296596
11/27/2012,1398.939941,168.710007,31.98,32.93,997.35,543.4,1.298701
11/28/2012,1409.930054,166.550003,31.790001,32.619999,978.3,539.6,1.293828
11/29/2012,1415.949951,167.179993,32.169998,33.130001,981.1,547.75,1.295337
11/30/2012,1416.180054,166.050003,32.560001,32.360001,974.7,549.45,1.297353
12-03-2012,1409.459961,166.130005,32.599998,32.52,957.2,535.6,1.29968
12-05-2012,1409.280029,164.119995,32.220001,31.82,988.05,549.25,1.309929
12-06-2012,1413.939941,164.5,31.66,31.93,996.85,557.05,1.307019
12-07-2012,1418.069946,165.160004,31.530001,32.029999,1001.1,552.95,1.296344
12-10-2012,1418.550049,165.800003,31.389999,32.139999,1015.95,562,1.290606
12-11-2012,1427.839966,165.649994,31.469999,31.91,1001.1,561.45,1.293828
12-12-2012,1428.47998,165.770004,31.780001,32.369999,993.6,548.4,1.301321
12/13/2012,1419.449951,164.369995,31.58,31.530001,992.7,546.65,1.306677
12/14/2012,1413.579956,164.130005,31.809999,31.17,975.45,536.55,1.307873
12/17/2012,1430.359985,164.440002,32.009998,31.200001,977.6,534.65,1.316586
12/18/2012,1446.790039,162.080002,32.18,30.65,979.2,537.25,1.316482
12/19/2012,1435.810059,161.690002,32.669998,30.110001,970.95,532.65,1.323101
12/20/2012,1443.689941,159.729996,32.73,29,987.1,550.55,1.321528
12/21/2012,1430.150024,160.330002,32.360001,29,978.65,554.05,1.323767
12/24/2012,1426.660034,160.619995,32.240002,28.940001,979.55,560.52,1.3182
12/26/2012,1419.829956,160.779999,33.150002,29.01,973,566.05,1.318044
12/27/2012,1418.099976,161.160004,33.189999,29.24,987.15,548.8,1.322576
12/28/2012,1402.430054,160.539993,33.040001,29.1,982.6,559.75,1.32503
12/31/2012,1426.189941,162.020004,33.369999,29.370001,983.4,573.65,1.322769
01-02-2013,1462.420044,163.169998,33.82,29.92,1008.8,587.8,1.319784
01-03-2013,1459.369995,161.199997,33.740002,29.18,1028.85,599.98,1.318218
01-04-2013,1466.469971,160.440002,33.880001,29.24,1064.3,606.3,1.303271
01-07-2013,1461.890015,159.429993,33.919998,29.18,1079.4,605.5,1.306745
01-08-2013,1457.150024,160.559998,33.959999,29.379999,1090.8,607.88,1.312508
01-09-2013,1461.02002,160.490005,33.880001,29.35,1093.25,610.38,1.308233
01-10-2013,1472.119995,161.979996,34.169998,29.780001,1101.95,618.5,1.305483
01-11-2013,1472.050049,161.059998,34.060001,29.48,1102.7,624.42,1.327316
1/14/2013,1470.680054,161.539993,34.279999,30.040001,1096.05,627.4,1.336202
1/15/2013,1472.339966,162.559998,33.990002,30.360001,1098.9,646.7,1.337793
1/16/2013,1472.630005,162.649994,34.279999,30.450001,1105.15,650,1.330849
1/17/2013,1480.939941,163.350006,34.669998,30.67,1099,651.02,1.32908
1/18/2013,1485.97998,163.089996,34.77,30.809999,1100.3,646.12,1.337256
1/22/2013,1492.560059,163.669998,35.009998,31.120001,1096.85,657.42,1.33115
1/23/2013,1494.810059,163.210007,34.610001,31.190001,1088,671.8,1.331398
1/24/2013,1494.819946,161.419998,34.759998,30.65,1107.75,687.2,1.330849
1/25/2013,1502.959961,160.649994,34.779999,30.209999,1087.5,685.67,1.336934
1/28/2013,1500.180054,160.289993,34.939999,29.85,1088,687.25,1.346602
1/29/2013,1507.839966,160.990005,35.290001,30.32,1097.15,689.6,1.344628
1/30/2013,1501.959961,162.190002,35.490002,30.92,1139.1,705.8,1.349164
1/31/2013,1498.109985,161.199997,35.279999,30.440001,1138.25,697.52,1.356834
02-01-2013,1513.170044,161.449997,35.349998,30.780001,1153.65,711.35,1.3611
02-04-2013,1495.709961,162,34.779999,30.690001,1162.95,718.33,1.364871
02-05-2013,1511.290039,161.960007,35.029999,30.76,1170.25,713.35,1.351169
02-06-2013,1512.119995,162.389999,35.040001,30.809999,1168.15,713.03,1.358142
02-07-2013,1509.390015,161.839996,34.68,30.459999,1161.55,704.75,1.352393
02-08-2013,1517.930054,161.570007,34.700001,30.43,1150.6,696.9,1.338939
02-11-2013,1517.01001,159.699997,35.119999,30,1154.95,690.5,1.336827
02-12-2013,1519.430054,159.889999,35.279999,30.09,1160.85,696.65,1.340357
2/13/2013,1520.329956,159.050003,35.189999,29.77,1181.7,729.2,1.345207
2/14/2013,1521.380005,158.350006,35.27,29.459999,1153.55,693.4,1.344447
2/15/2013,1519.790039,155.759995,34.720001,28.83,1128.55,693.2,1.335292
2/19/2013,1530.939941,155.330002,34.959999,28.450001,1126.35,707.25,1.334721
2/20/2013,1511.949951,151.440002,34.169998,27.59,1129.2,693.75,1.339585
2/21/2013,1502.420044,152.619995,33.43,27.73,1131.4,715.85,1.327316
2/22/2013,1515.599976,152.970001,33.599998,27.83,1118.75,712.4,1.319435
2/25/2013,1487.849976,154.339996,33.209999,28.07,1107.35,692.08,1.319592
2/26/2013,1496.939941,156.220001,33.330002,28.41,1110.1,702.7,1.306506
2/27/2013,1515.98999,154.570007,33.400002,28.01,1084.4,687.65,1.306592
2/28/2013,1514.680054,153,33.060001,27.540001,1077.15,688.8,1.315097
03-01-2013,1518.199951,152.440002,32.740002,27.620001,1076.15,695.45,1.305995
03-04-2013,1525.199951,152.300003,32.400002,27.6,1083.3,700.95,1.301693
03-05-2013,1539.790039,152.380005,32.689999,27.75,1060.8,681.45,1.303611
03-06-2013,1541.459961,153.229996,32.540001,28.1,1055.95,671.3,1.304853
03-07-2013,1544.26001,152.690002,32.939999,27.91,1052.2,663.1,1.297858
03-08-2013,1551.180054,152.710007,33.049999,28.01,1066.4,674.8,1.311131
03-11-2013,1556.219971,152.990005,33.040001,28.02,1102.2,702.2,1.298802
03-12-2013,1552.47998,154.190002,33.259998,28.200001,1092.45,689.55,1.303271
3/13/2013,1554.52002,153.660004,33.189999,27.940001,1088.25,689.3,1.302932
3/14/2013,1563.22998,153.679993,33.419998,27.799999,1064.8,681.2,1.29584
3/15/2013,1560.699951,154,33.599998,27.799999,1060.05,658.55,1.301236
3/18/2013,1552.099976,155.380005,33.650002,27.950001,1039.85,657.95,1.289275
3/19/2013,1548.339966,156.080002,33.07,27.93,1039.6,658.15,1.294498
3/20/2013,1558.709961,155.369995,33.450001,27.809999,1034.4,658.35,1.286389
3/21/2013,1545.800049,156.25,33.049999,28.18,1017.6,674.05,1.294163
3/22/2013,1556.890015,155.550003,33.610001,27.75,1023.6,688.05,1.290489
3/25/2013,1551.689941,155.240005,33.849998,27.84,1033.9,685.3,1.302406
3/26/2013,1563.77002,154.720001,34.450001,27.75,1054.25,685.75,1.285843
3/27/2013,1562.849976,155.360001,34.549999,27.73,1058.25,702.2,1.286008
3/28/2013,1569.189941,154.449997,34.75,27.42,1057.1,707.9,1.277792
04-01-2013,1562.170044,154.669998,34.68,27.09,1044.45,697.65,1.285017
04-02-2013,1570.25,152.429993,34.650002,26.35,1031.65,702.65,1.282051
04-03-2013,1553.689941,150.729996,33.759998,26.09,1040.6,716,1.285017
04-04-2013,1559.97998,150.289993,33.389999,25.99,1032.35,720.95,1.292825
04-08-2013,1563.069946,152.160004,33.490002,26.32,1032.8,722.95,1.302932
04-09-2013,1568.609985,153.339996,33.639999,27.030001,1010.6,713.6,1.308027
04-10-2013,1587.72998,150.75,33.830002,26.68,990.9,704.2,1.305534
04-11-2013,1593.369995,151.050003,33.459999,26.700001,985.6,677.45,1.311475
4/15/2013,1552.359985,131.309998,31.49,22.09,971.85,668.05,1.305466
4/16/2013,1574.569946,132.800003,31.76,22.67,970.75,669.4,1.31787
4/17/2013,1552.01001,132.869995,31.01,22.440001,969,670.45,1.303492
4/18/2013,1541.609985,134.300003,31.639999,22.4,949.25,650.05,1.305313
4/22/2013,1562.5,137.899994,31.82,22.620001,943.5,650.95,1.306165
4/23/2013,1578.780029,136.880005,31.860001,22.18,937.05,638.7,1.299444
4/24/2013,1578.790039,138.369995,32.66,22.42,937.25,650.15,1.301744
4/25/2013,1585.160034,141.630005,33.25,23.49,939,639.65,1.300728
4/29/2013,1593.609985,142.300003,33.610001,23.540001,946.5,641.3,1.309586
4/30/2013,1597.569946,142.770004,33.16,23.459999,946.45,637.4,1.316829
05-01-2013,1582.699951,141.110001,32.389999,22.860001,933.7,634.7,1.318218
05-02-2013,1597.589966,141.919998,33.490002,23.02,935,622.65,1.306506
05-06-2013,1617.5,142.149994,34.139999,23.18,941.85,632.6,1.307019
05-07-2013,1625.959961,140.380005,34.009998,23.1,961.95,636.7,1.307702
05-08-2013,1632.689941,142.460007,34.400002,23.120001,961.85,622.75,1.316136
05-09-2013,1626.670044,140.809998,34.169998,22.889999,967.25,615.05,1.303441
5/13/2013,1633.77002,138.429993,33.860001,22.83,981.75,618.15,1.298802
5/14/2013,1650.339966,137.809998,33.560001,22.57,992.95,636.05,1.293711
5/15/2013,1658.780029,134.630005,33.610001,21.76,994.65,636.4,1.288245
5/16/2013,1650.469971,134.089996,33.869999,21.950001,998.1,619.45,1.288328
5/20/2013,1666.290039,135.119995,34.439999,22.280001,1000.4,626.65,1.289108
5/21/2013,1669.160034,132.880005,34.110001,21.620001,1002.35,658.2,1.291906
5/22/2013,1655.349976,131.940002,33.459999,21.51,1003.2,667.3,1.284208
5/23/2013,1650.51001,134.610001,33.540001,21.879999,996.1,685.1,1.292507
5/28/2013,1660.060059,133.490005,33.790001,21.530001,979.65,699.8,1.284637
5/29/2013,1648.359985,134.830002,33.099998,21.709999,936.35,698.7,1.294783
5/30/2013,1654.410034,136.699997,33.25,21.98,943.85,706.95,1.304393
06-03-2013,1640.420044,136.509995,33.16,21.98,944.75,720.15,1.307292
06-04-2013,1631.380005,135.229996,33.200001,21.77,932.5,730.8,1.307343
06-05-2013,1608.900024,135.520004,33.259998,21.780001,923.4,729.45,1.309329
06-06-2013,1622.560059,136.529999,33.619999,21.93,942.55,727.75,1.324556
06-10-2013,1642.810059,133.940002,34,21.16,941.95,745.6,1.322401
06-11-2013,1626.130005,133.25,33.790001,20.91,932.6,739.45,1.322401
06-12-2013,1612.52002,134.25,34.029999,21.02,908,743.65,1.333956
6/13/2013,1636.359985,133.740005,34.330002,21.040001,927.85,758.8,1.336791
6/17/2013,1639.040039,133.770004,34.759998,21.1,919.9,766.05,1.336309
6/18/2013,1651.810059,132.130005,34.959999,20.879999,910.65,773.45,1.338993
6/19/2013,1628.930054,130.589996,34.779999,20.6,916.2,752.5,1.329186
6/20/2013,1588.189941,123.599998,33.630001,18.969999,929.9,746.3,1.323557
6/24/2013,1573.089966,123.93,33.639999,18.969999,936.75,747.15,1.313232
6/25/2013,1588.030029,123.470001,33.740002,18.91,936.3,735.35,1.307976
6/26/2013,1603.26001,118.279999,33.799999,17.889999,943.65,733.55,1.301338
6/27/2013,1613.199951,115.940002,34.330002,17.889999,939.5,739.95,1.303594
07-01-2013,1614.959961,121.129997,34.669998,18.93,916.1,735.95,1.306762
07-02-2013,1614.079956,120.050003,35.209999,18.68,931.6,728.45,1.297892
07-03-2013,1615.410034,120.739998,35.84,19.02,934.75,731.5,1.301084
07-08-2013,1640.459961,119.510002,36.41,18.42,926.35,733.45,1.287101
07-09-2013,1652.319946,120.620003,36.77,18.57,900.1,706.6,1.278184
07-10-2013,1652.619995,120.949997,37.43,18.48,927.6,698.2,1.318774
07-11-2013,1675.02002,124.239998,37.009998,19.49,919.25,679.65,1.309775
7/15/2013,1682.5,124.18,37.669998,19.280001,919.4,671.8,1.305875
7/16/2013,1676.26001,124.889999,37.48,19.33,915.15,661.05,1.315115
7/17/2013,1680.910034,123.32,37.799999,18.66,908.55,657.55,1.311699
7/18/2013,1689.369995,124.010002,38.34,18.719999,893.1,657.25,1.311063
7/22/2013,1695.530029,128.839996,37.919998,19.77,908.25,674.75,1.319035
7/23/2013,1692.390015,129.710007,38.09,19.77,902.4,667.8,1.322332
7/24/2013,1685.939941,127.480003,37.400002,19.469999,907.85,676.55,1.319087
7/25/2013,1690.25,128.669998,37.580002,19.5,905.65,683.95,1.327422
7/29/2013,1685.329956,128.470001,37.130001,19.139999,930.2,710.4,1.326365
7/30/2013,1685.959961,128.119995,36.669998,19.030001,947.75,739,1.326489
7/31/2013,1685.72998,127.959999,37.360001,19.139999,974.1,738.35,1.330141
08-01-2013,1706.869995,126.610001,38.27,18.969999,972.85,758.55,1.321196
08-05-2013,1707.140015,125.699997,37.830002,19.01,979.7,757.75,1.32575
08-06-2013,1697.369995,123.970001,37.459999,18.83,979.3,765.9,1.330814
08-07-2013,1690.910034,124.150002,37.009998,18.83,977.8,754.55,1.334098
08-08-2013,1697.47998,126.860001,36.84,19.6,980.8,766,1.338007
08-12-2013,1689.469971,129.130005,37.759998,20.620001,987.75,749.85,1.329292
8/13/2013,1694.160034,127.739998,37.900002,20.709999,981.7,753.6,1.326559
8/14/2013,1685.390015,129,38.09,21.09,966.2,751.6,1.326418
8/15/2013,1661.319946,131.690002,38.240002,22.15,960.7,751.9,1.335399
8/19/2013,1646.060059,132.009995,38.169998,22.34,981.8,789.8,1.333387
8/20/2013,1652.349976,132.449997,37.52,22.190001,984.3,773.1,1.342102
8/21/2013,1642.800049,132.070007,37.169998,22.139999,997.2,796.8,1.334294
8/22/2013,1656.959961,132.809998,37.540001,22.27,988.55,737.8,1.335506
8/26/2013,1656.780029,135.449997,37.959999,23.459999,988.45,739.65,1.337918
8/27/2013,1630.47998,136.75,38.869999,23.59,992.1,739.55,1.339208
8/28/2013,1634.959961,136.710007,39.080002,23.43,999.25,755.4,1.333493
8/29/2013,1638.170044,135.869995,38.580002,23,1003.65,764,1.323627
09-03-2013,1639.77002,136.419998,38.759998,23.389999,999.9,760.35,1.317402
09-04-2013,1653.079956,134.660004,38.34,22.690001,1006.85,750.3,1.320062
09-05-2013,1655.079956,132.199997,38.689999,22.379999,1016.85,775.6,1.311837
09-09-2013,1671.709961,133.910004,38.939999,22.84,1007.75,765.75,1.325803
09-10-2013,1683.98999,131.740005,38.34,22.129999,1017.75,771.4,1.326629
09-11-2013,1689.130005,131.699997,38.48,22.290001,1015.2,775,1.331558
09-12-2013,1683.420044,127.669998,38.869999,21.059999,1014.3,785.55,1.329893
9/16/2013,1697.599976,126.449997,38.110001,20.940001,1000.85,777.35,1.333796
9/17/2013,1704.76001,126.5,37.740002,20.959999,1003.35,783.45,1.335791
9/18/2013,1725.52002,132.009995,38.68,22.309999,1012.35,788.65,1.352302
9/19/2013,1722.339966,131.75,38.080002,22.200001,1014.95,795.8,1.353418
9/23/2013,1701.839966,127.550003,37.27,20.780001,1006.35,781.6,1.349892
9/24/2013,1697.420044,127.660004,37.220001,20.889999,1004.3,781.7,1.347182
9/25/2013,1692.77002,128.789993,36.880001,20.98,1004.85,771.5,1.351698
9/26/2013,1698.670044,127.790001,37.080002,20.92,1012.1,775.75,1.348618
9/30/2013,1681.550049,128.179993,36.849998,20.9,1031.05,773.75,1.352521
10-01-2013,1695,124.589996,36.68,20.41,1031.95,785.7,1.352338
10-02-2013,1693.869995,127.059998,37.419998,20.92,1022.3,772.4,1.359102
10-03-2013,1678.660034,127.18,37.139999,20.92,1018.05,779.75,1.362416
10-08-2013,1655.449951,127.400002,37.310001,21.49,993.95,770.45,1.359804
10-09-2013,1656.400024,126.110001,36.549999,21.049999,1000.6,768.25,1.352027
10-10-2013,1692.560059,124.269997,37.099998,20.83,980.6,773.7,1.352667
10/14/2013,1710.140015,122.830002,36.869999,20.5,963.8,775.55,1.355859
10/15/2013,1698.060059,123.730003,36.470001,20.559999,951.45,771.15,1.352174
10/16/2013,1721.540039,123.540001,36.919998,20.5,936.5,748.85,1.352247
10/17/2013,1733.150024,127.419998,36.380001,21.049999,943.9,745.65,1.366699
10/21/2013,1744.660034,126.980003,35.939999,21.41,939.15,755.3,1.367596
10/22/2013,1754.670044,129.339996,35.41,21.870001,939.1,742.5,1.377847
10/23/2013,1746.380005,128.690002,34.950001,21.75,958.9,746.1,1.378094
10/24/2013,1752.069946,129.899994,34.990002,21.870001,958.65,767.25,1.380396
10/28/2013,1762.109985,130.559998,35.549999,21.68,965.8,776.4,1.380529
10/29/2013,1771.949951,129.770004,35.41,21.690001,972.85,782.2,1.37893
10/30/2013,1763.310059,129.600006,34.849998,21.879999,972.6,788.2,1.374306
10/31/2013,1756.540039,127.739998,34.689999,21.1,962.35,790,1.372401
11-01-2013,1761.640015,126.949997,34.130001,21.08,962.95,800.7,1.357976
11-04-2013,1767.930054,126.809998,34.040001,20.85,966.35,813.8,1.3494
11-05-2013,1762.969971,126.559998,33.669998,20.9,970.6,794.95,1.351698
11-06-2013,1770.48999,127.199997,34.189999,21,956.75,793.1,1.347309
11-07-2013,1747.150024,126.160004,33.970001,20.83,959.2,790.65,1.351808
11-08-2013,1770.609985,124.279999,34.009998,20.690001,952.2,798.05,1.340914
11-11-2013,1771.890015,123.870003,34.259998,20.6,953.4,798.5,1.334793
11-12-2013,1767.689941,122.449997,33.639999,20,962.65,802.85,1.340932
11/13/2013,1782,122.849998,33.900002,19.780001,963.1,807.15,1.343996
11/14/2013,1790.619995,124.269997,33.93,20.049999,965.3,808.05,1.348963
11/15/2013,1798.180054,124.32,33.880001,20,959.9,804.45,1.344899
11/18/2013,1791.530029,122.900002,33.619999,19.67,956.8,804.05,1.348399
11/19/2013,1787.869995,122.949997,33.720001,19.610001,945.8,790.35,1.350439
11/20/2013,1781.369995,120.120003,33.630001,19.139999,971.7,803.45,1.356742
11/21/2013,1795.849976,119.940002,34.169998,19.24,976.05,796.65,1.343382
11/22/2013,1804.76001,119.919998,34.040001,19.129999,976.1,796.25,1.347182
11/25/2013,1802.47998,120.459999,33.82,19.27,983.7,788.9,1.355234
11/26/2013,1802.75,119.82,33.689999,19.129999,979.95,771.2,1.352759
11/27/2013,1807.22998,119.459999,33.189999,18.959999,970.2,775.4,1.356779
11/29/2013,1805.810059,120.699997,33.459999,19.24,979.7,802.8,1.360396
12-02-2013,1800.900024,117.580002,33.68,18.459999,974.65,790.65,1.358511
12-03-2013,1795.150024,117.959999,34.509998,18.42,966.45,795.35,1.354206
12-04-2013,1792.810059,119.959999,34.880001,19,956.95,796.5,1.359065
12-05-2013,1785.030029,118.300003,34.93,18.690001,951.85,804.95,1.35864
12-06-2013,1805.089966,118.550003,35.049999,18.76,948.15,812.85,1.366998
12-09-2013,1808.369995,119.720001,34.91,19.120001,948.15,826.45,1.370652
12-10-2013,1802.619995,121.82,35.310001,19.66,934.8,814.35,1.374023
12-11-2013,1782.219971,120.860001,34.98,19.549999,928.5,813.45,1.376444
12-12-2013,1775.5,118.290001,34.970001,18.809999,898.95,799.05,1.378607
12/13/2013,1775.319946,119.379997,34.639999,18.950001,904.85,800.35,1.375081
12/16/2013,1786.540039,119.690002,34.939999,19.219999,914.4,812.55,1.373928
12/17/2013,1781,118.650002,34.869999,19.139999,919.45,804.9,1.376292
12/18/2013,1810.650024,117.610001,35.029999,19.09,907.1,792.85,1.377126
12/19/2013,1809.599976,114.82,35.32,18.49,910.45,798.55,1.368495
12/20/2013,1818.319946,115.940002,35.48,18.620001,919.1,797.95,1.365579
12/23/2013,1827.98999,115.57,35.360001,18.719999,922,802.5,1.367839
12/24/2013,1833.319946,116.099998,35.490002,18.76,931.95,796.05,1.369994
12/26/2013,1842.02002,116.739998,35.650002,19.02,944,791.55,1.366848
12/27/2013,1841.400024,117.120003,35.84,19.27,947.8,776.25,1.369619
12/30/2013,1841.069946,115.389999,35.529999,18.85,933.95,764.45,1.375024
12/31/2013,1848.359985,116.120003,35.32,18.709999,940.4,759.8,1.381006
01-02-2014,1831.97998,118,34.23,19.23,949.9,758.2,1.376671
01-03-2014,1831.369995,119.290001,33.75,19.42,944.4,771.8,1.366662
01-06-2014,1826.77002,119.5,33.57,19.42,950.4,761.2,1.359601
01-07-2014,1837.880005,118.82,33.580002,19.129999,949.55,768.5,1.363196
01-08-2014,1837.48999,118.120003,33.16,18.83,961.95,786.7,1.361637
01-09-2014,1838.130005,118.459999,33.080002,18.84,941.35,802.65,1.357202
01-10-2014,1842.369995,120.260002,33.189999,19.379999,949.95,815.95,1.360711
1/13/2014,1819.199951,121.019997,32.810001,19.68,932.15,823.1,1.367185
1/14/2014,1838.880005,119.889999,33.040001,19.42,955.35,834.05,1.366998
1/15/2014,1848.380005,119.660004,33.77,19.4,954.8,841.85,1.366848
1/16/2014,1845.890015,119.790001,33.650002,19.35,962.4,848.4,1.359934
1/17/2014,1838.699951,120.93,33.689999,19.51,945.8,828.2,1.361804
1/21/2014,1843.800049,119.699997,33.990002,19.17,940.4,846.5,1.354903
1/22/2014,1844.859985,119.190002,34.560001,19.030001,940.4,856.2,1.355914
1/23/2014,1828.459961,121.790001,34.720001,19.26,944.35,864.25,1.354224
1/24/2014,1790.290039,122.290001,34.580002,19.16,928.25,857.55,1.368907
1/27/2014,1781.560059,120.959999,34.23,18.889999,938.1,853.8,1.368794
1/28/2014,1792.5,120.949997,34.689999,18.85,922.6,857.95,1.367465
1/29/2014,1774.199951,122.470001,34.73,19.02,929.85,865.65,1.365505
1/30/2014,1794.189941,119.769997,34.950001,18.49,924.85,855.6,1.365859
1/31/2014,1782.589966,120.089996,34.799999,18.450001,924.2,867.15,1.355877
02-03-2014,1741.890015,121.32,34.52,18.610001,928.95,876.45,1.348818
02-04-2014,1755.199951,120.989998,34.740002,18.75,926.8,880.5,1.352503
02-05-2014,1751.640015,121.290001,34.709999,19.07,929.75,856.65,1.351589
02-06-2014,1773.430054,121.239998,34.900002,19.17,919.25,863.95,1.35351
02-07-2014,1797.02002,122.169998,35.639999,19.27,921.2,858.35,1.359213
02-10-2014,1799.839966,122.919998,35.630001,19.290001,922.55,854.6,1.361934
02-11-2014,1819.75,124.360001,35.639999,19.450001,923.8,846.1,1.36461
02-12-2014,1819.26001,124.43,35.799999,19.43,927.7,836.65,1.363903
2/13/2014,1829.829956,125.489998,35.869999,19.74,907.35,842.4,1.35901
2/14/2014,1838.630005,127.150002,35.91,20.65,911.2,834.4,1.367877
2/18/2014,1840.76001,127.400002,36.66,21.129999,910.05,832.2,1.370445
2/19/2014,1828.75,126.269997,36.900002,20.629999,909,831.25,1.376197
2/20/2014,1839.780029,127.599998,36.880001,21,902.55,837.35,1.373042
2/21/2014,1836.25,127.580002,36.689999,20.969999,904.6,846.85,1.372119
2/24/2014,1847.609985,128.990005,36.790001,21.18,917.85,861.55,1.373796
2/25/2014,1845.119995,129.210007,36.59,21.02,906.95,854.75,1.373608
2/26/2014,1845.160034,128.110001,36.75,20.42,923.45,856.75,1.374608
2/27/2014,1854.290039,128.199997,36.689999,20.459999,925.15,865.55,1.368195
2/28/2014,1859.449951,127.620003,36.740002,20.35,930.05,864.4,1.370746
03-03-2014,1845.72998,130.289993,37.52,20.620001,923.65,859.15,1.377695
03-04-2014,1873.910034,128.679993,37.060001,20.370001,928.85,847.6,1.373702
03-05-2014,1873.810059,128.889999,36.240002,20.360001,937.8,844.35,1.374117
03-06-2014,1877.030029,130.169998,36.57,20.66,931.8,849.05,1.373419
03-07-2014,1878.040039,129.089996,36.779999,20.08,926.4,856.95,1.386309
03-10-2014,1877.170044,129.130005,36.299999,20.01,931.45,862.9,1.387867
03-11-2014,1867.630005,129.860001,35.810001,20.040001,928.8,876.9,1.387887
03-12-2014,1868.199951,131.759995,35.349998,20.469999,937.85,880.15,1.385809
3/13/2014,1846.339966,132.210007,35.34,20.360001,941.65,885.4,1.390453
3/14/2014,1841.130005,133.100006,35.529999,20.620001,946.95,893.4,1.386539
3/17/2014,1858.829956,131.639999,35.150002,20.33,949.4,892.2,1.391304
3/18/2014,1872.25,130.619995,35.580002,20.01,965.95,881,1.392661
3/19/2014,1860.77002,128.089996,35.709999,19.790001,967.85,874.8,1.393088
3/20/2014,1872.01001,127.860001,35.580002,19.52,970.15,885.2,1.381922
3/21/2014,1866.52002,128.470001,35.84,19.52,975.9,898.4,1.378208
3/24/2014,1857.439941,126.18,35.82,19.209999,978.25,891.85,1.379558
3/25/2014,1865.619995,126.410004,35.77,19.219999,986.3,897.05,1.383892
3/26/2014,1852.560059,125.410004,36.09,19.02,987.8,894.7,1.381903
3/27/2014,1849.040039,124.589996,36.5,19,969.05,898.15,1.378208
3/28/2014,1857.619995,124.559998,36.619999,19.059999,982.55,910.2,1.374136
3/31/2014,1872.339966,123.610001,36.59,19.040001,980,926.15,1.377505
04-01-2014,1885.52002,123.389999,35.830002,19.059999,981.75,927.1,1.379482
04-02-2014,1890.900024,124.32,35.799999,19.190001,985.7,939,1.376823
04-03-2014,1888.77002,123.919998,36.139999,19.059999,978.15,932.35,1.372382
04-07-2014,1845.040039,124.910004,36.279999,19.129999,982.55,933,1.374306
04-08-2014,1851.959961,126.089996,36.900002,19.23,982.5,936.15,1.379329
